rollout/ep_rew_mean,train/explained_variance,train/n_updates,rollout/ep_len_mean,train/policy_loss,time/fps,time/time_elapsed,time/total_timesteps,train/entropy_loss,time/iterations,train/learning_rate,train/value_loss,eval/mean_reward,eval/mean_ep_length
455.73,0.9899192471057177,120199,2647.61,0.01640695333480835,444,21653,9616000,-0.05015752464532852,120200,0.0007,0.43586596846580505,,
446.64,0.9796670489013195,120299,2581.89,0.030707985162734985,444,21670,9624000,-0.05761918053030968,120300,0.0007,0.43530702590942383,,
455.67,0.9285064414143562,120399,2616.74,-0.18414893746376038,444,21688,9632000,-0.11535598337650299,120400,0.0007,3.3781630992889404,,
457.67,0.9862756347283721,120499,2598.4,0.008236974477767944,444,21705,9640000,-0.06491514295339584,120500,0.0007,0.24951767921447754,,
460.41,0.9598040170967579,120599,2565.0,0.0027711603324860334,444,21723,9648000,-0.046620018780231476,120600,0.0007,2.39978289604187,,
465.46,0.9949655416421592,120699,2578.44,0.003155672689899802,444,21741,9656000,-0.07516961544752121,120700,0.0007,0.23073728382587433,,
466.33,0.9834528863430023,120799,2599.3,-0.005150061100721359,444,21758,9664000,-0.042383141815662384,120800,0.0007,0.399114191532135,,
466.38,0.9955335319973528,120899,2560.86,0.003778505837544799,444,21776,9672000,-0.030381176620721817,120900,0.0007,0.24555929005146027,,
467.5,0.9910558266565204,120999,2546.3,-0.014328968711197376,444,21793,9680000,-0.0566466748714447,121000,0.0007,0.4835899770259857,,
478.79,0.987250117585063,121099,2612.59,-0.02146224118769169,444,21810,9688000,-0.07371615618467331,121100,0.0007,0.5639638900756836,,
469.3,0.9774277936667204,121199,2586.12,0.04248897731304169,444,21827,9696000,-0.10263605415821075,121200,0.0007,1.0771058797836304,,
472.48,0.8799160197377205,121299,2570.08,-0.23687969148159027,444,21845,9704000,-0.09179051220417023,121300,0.0007,6.2231292724609375,,
467.31,0.9885281408205628,121399,2534.51,0.000685045903082937,444,21862,9712000,-0.05225510522723198,121400,0.0007,0.7542777061462402,,
467.27,0.9655660502612591,121499,2544.28,-0.010045480914413929,444,21879,9720000,-0.09313489496707916,121500,0.0007,1.8118118047714233,,
463.93,0.9306543692946434,121599,2492.94,0.019270917400717735,444,21897,9728000,-0.04613719508051872,121600,0.0007,1.8460693359375,,
463.98,0.9739100206643343,121699,2479.04,0.0324806310236454,444,21914,9736000,-0.1235661432147026,121700,0.0007,0.6892401576042175,,
443.01,0.9943210338242352,121799,2408.44,-0.00017724224017001688,444,21931,9744000,-0.042078860104084015,121800,0.0007,0.33549997210502625,,
441.86,0.9619123823940754,121899,2403.08,0.003483206033706665,444,21948,9752000,-0.06865649670362473,121900,0.0007,0.5935555696487427,,
,0.9372649267315865,121999,,-0.019824659451842308,,,9760000,-0.05032527446746826,,0.0007,2.5409295558929443,586.4,3302.0
441.14,,,2419.95,,443,21987,9760000,,122000,,,,
442.95,0.9910969063639641,122099,2466.53,0.026477277278900146,443,22004,9768000,-0.03868773207068443,122100,0.0007,0.5166518092155457,,
446.6,0.9814411401748657,122199,2522.37,-0.029460985213518143,443,22021,9776000,-0.04026232659816742,122200,0.0007,0.7488698363304138,,
456.6,0.967389103025198,122299,2575.41,-0.03840125724673271,443,22039,9784000,-0.05620605871081352,122300,0.0007,1.3127782344818115,,
451.58,0.9924439247697592,122399,2575.38,0.027677524834871292,443,22056,9792000,-0.08122333139181137,122400,0.0007,0.558354914188385,,
453.39,0.9885600171983242,122499,2581.04,-0.007675006985664368,443,22073,9800000,-0.05886773020029068,122500,0.0007,0.5700556635856628,,
473.96,0.9885411513969302,122599,2647.3,-0.0028908562380820513,443,22091,9808000,-0.051126670092344284,122600,0.0007,0.5352162718772888,,
479.04,0.9783579912036657,122699,2660.32,-0.03709931671619415,443,22108,9816000,-0.1151491329073906,122700,0.0007,0.6475327610969543,,
476.21,0.9966565503273159,122799,2616.81,0.002737870905548334,443,22126,9824000,-0.03556280583143234,122800,0.0007,0.19990359246730804,,
478.04,0.8852939605712891,122899,2590.26,-0.1224513053894043,444,22143,9832000,-0.05557769164443016,122900,0.0007,3.0059170722961426,,
477.89,0.940844539552927,122999,2574.3,-0.010954821482300758,444,22160,9840000,-0.07979681342840195,123000,0.0007,1.469647765159607,,
475.81,0.9804059490561485,123099,2586.71,-0.021258659660816193,444,22177,9848000,-0.08164697140455246,123100,0.0007,1.0743839740753174,,
468.89,0.9404421672224998,123199,2566.54,-0.005509644281119108,444,22195,9856000,-0.07174327969551086,123200,0.0007,1.9490387439727783,,
458.1,0.9741588160395622,123299,2525.38,-0.008742759004235268,444,22212,9864000,-0.08729695528745651,123300,0.0007,0.9880736470222473,,
458.64,0.99381098523736,123399,2528.47,0.004488773178309202,444,22230,9872000,-0.03253408148884773,123400,0.0007,0.42362672090530396,,
468.66,0.9828371461480856,123499,2590.62,-0.028745049610733986,444,22247,9880000,-0.038395315408706665,123500,0.0007,0.4158039093017578,,
476.77,0.9790462665259838,123599,2638.98,0.04107443243265152,444,22264,9888000,-0.11310136318206787,123600,0.0007,0.6775124073028564,,
485.82,0.9832363836467266,123699,2707.34,0.005308747291564941,444,22281,9896000,-0.049900561571121216,123700,0.0007,0.7531181573867798,,
492.22,0.994545784778893,123799,2795.11,0.004836812149733305,444,22298,9904000,-0.06632022559642792,123800,0.0007,0.2929738163948059,,
474.24,0.9797022398561239,123899,2701.01,0.058183878660202026,444,22316,9912000,-0.050995852798223495,123900,0.0007,1.141577124595642,,
,0.9329728186130524,123999,,0.010143865831196308,,,9920000,-0.060983575880527496,,0.0007,3.03661847114563,505.2,3121.2
472.96,,,2686.41,,443,22359,9920000,,124000,,,,
465.23,0.9957465147599578,124099,2668.82,0.008948037400841713,443,22377,9928000,-0.0558452382683754,124100,0.0007,0.16495618224143982,,
459.62,0.9914681706577539,124199,2642.06,0.015531330369412899,443,22394,9936000,-0.059143949300050735,124200,0.0007,0.34339189529418945,,
446.9,0.9787340927869081,124299,2581.9,-0.04200456663966179,443,22411,9944000,-0.06808742135763168,124300,0.0007,0.6356825232505798,,
441.07,0.9427245408296585,124399,2546.92,-0.014705847017467022,443,22428,9952000,-0.07181688398122787,124400,0.0007,3.865468740463257,,
432.51,0.9960669451393187,124499,2490.23,0.006489928346127272,443,22446,9960000,-0.060259897261857986,124500,0.0007,0.25986021757125854,,
436.54,0.9396013617515564,124599,2487.0,-0.010519084520637989,443,22463,9968000,-0.03373308107256889,124600,0.0007,2.9815142154693604,,
448.79,0.9697515107691288,124699,2508.78,-0.007077425252646208,443,22480,9976000,-0.0497925691306591,124700,0.0007,0.6086154580116272,,
457.9,0.9754580892622471,124799,2515.94,-0.001350792357698083,443,22498,9984000,-0.03985770791769028,124800,0.0007,0.9307509660720825,,
472.68,0.9951072349213064,124899,2552.9,-0.0071142674423754215,443,22515,9992000,-0.12424959987401962,124900,0.0007,0.35065123438835144,,
466.34,0.9856742387637496,124999,2503.03,-0.011788621544837952,443,22532,10000000,-0.0760691836476326,125000,0.0007,0.9707085490226746,,
