time/iterations,time/fps,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/approx_kl,train/learning_rate,train/clip_range,train/n_updates,train/entropy_loss,train/clip_fraction,train/explained_variance,train/loss,train/value_loss,train/policy_gradient_loss,eval/mean_reward,eval/mean_ep_length
,,8960000,,,,0.11034097,0.0003,0.2,10930,-0.419715705094859,0.23221435546875,0.8765193447470665,0.43728429079055786,1.187778542994056,-0.007496952590736327,91.2,865.0
1094,256,8962048,870.89,74.55,34997,,,,,,,,,,,,
1095,256,8970240,878.32,76.0,35029,0.087609366,0.0003,0.2,10940,-0.42432803169358524,0.23502197265625,0.8670074045658112,0.09639158844947815,1.1275442627607846,-0.010686748394800816,,
1096,256,8978432,844.86,70.09,35061,0.12923428,0.0003,0.2,10950,-0.436804075690452,0.2333251953125,0.8803196921944618,0.4668569266796112,1.1722532056388446,-0.0093464605823101,,
1097,256,8986624,834.92,57.8,35094,0.09300055,0.0003,0.2,10960,-0.43001634220127016,0.21676025390625,0.8616321533918381,0.4070318937301636,1.3052720997831784,-0.009789854126938734,,
1098,256,8994816,839.19,57.57,35126,0.12558347,0.0003,0.2,10970,-0.4443450809456408,0.27139892578125,0.7115391492843628,0.34536120295524597,0.9864868971402757,-0.010764373296842678,,
,,9000000,,,,0.11280784,0.0003,0.2,10980,-0.45062537202611563,0.2552490234375,0.8700809925794601,0.17487454414367676,0.7393557981820778,-0.011724938908446347,47.4,841.8
1099,256,9003008,855.23,52.64,35166,,,,,,,,,,,,
1100,255,9011200,840.77,45.25,35201,0.1282694,0.0003,0.2,10990,-0.46925692246295514,0.25399169921875,0.8230780363082886,0.19830968976020813,0.8679950592573732,-0.015332162611593958,,
1101,255,9019392,813.45,36.13,35234,0.14572544,0.0003,0.2,11000,-0.4491330765886232,0.2431640625,0.7948740273714066,0.16253213584423065,0.5549115594709292,-0.014384297146170866,,
1102,255,9027584,806.24,35.57,35268,0.123983994,0.0003,0.2,11010,-0.43540676708798853,0.248193359375,0.8753257095813751,0.10754629969596863,0.5038565662514884,-0.01763713959953748,,
1103,255,9035776,817.38,38.38,35301,0.0988691,0.0003,0.2,11020,-0.4337780254660174,0.2301513671875,0.8868453875184059,0.7353457808494568,0.6205533599364571,-0.016750804444018285,,
,,9040000,,,,0.17931849,0.0003,0.2,11030,-0.4329886767314747,0.2567138671875,0.9037618488073349,0.05694563686847687,0.3613394406158477,-0.022738323704106733,44.0,877.4
1104,255,9043968,812.09,40.33,35339,,,,,,,,,,,,
1105,255,9052160,819.88,45.8,35372,0.104378454,0.0003,0.2,11040,-0.4253269742010161,0.23096923828125,0.9243809059262276,0.025873243808746338,0.5385085951420479,-0.018993941026565153,,
1106,255,9060352,821.71,43.9,35406,0.11476857,0.0003,0.2,11050,-0.41989511472638696,0.23173828125,0.8990003392100334,0.3291397988796234,0.603553767275298,-0.015096712542435853,,
1107,255,9068544,827.77,43.84,35438,0.11787428,0.0003,0.2,11060,-0.4204317330615595,0.25050048828125,0.8968830555677414,0.089466892182827,0.5377592337958049,-0.018300586568875586,,
1108,255,9076736,791.91,41.5,35470,0.15102828,0.0003,0.2,11070,-0.4022571770707145,0.24661865234375,0.8837648630142212,0.36846572160720825,0.43760927679250017,-0.017323684754228453,,
,,9080000,,,,0.123328105,0.0003,0.2,11080,-0.45424893419258294,0.24263916015625,0.8919165879487991,0.12753009796142578,0.5265905340202153,-0.0183250039423001,73.0,1085.0
1109,255,9084928,756.9,37.76,35507,,,,,,,,,,,,
1110,255,9093120,736.04,37.88,35539,0.13065499,0.0003,0.2,11090,-0.443722494924441,0.25009765625,0.8187960982322693,0.584677517414093,1.1074846795410849,-0.014257477195860702,,
1111,255,9101312,733.49,40.0,35570,0.19719438,0.0003,0.2,11100,-0.44729290523100645,0.2573974609375,0.6929535269737244,0.4099326431751251,1.2416173842502758,-0.013483580533647909,,
1112,255,9109504,753.48,40.06,35602,0.13197464,0.0003,0.2,11110,-0.4174387344857678,0.2518798828125,0.6870156526565552,0.3881308138370514,0.8628522951388732,-0.012139370891600266,,
1113,255,9117696,754.74,50.62,35638,0.1346937,0.0003,0.2,11120,-0.4275553542422131,0.249267578125,0.6754433214664459,0.7403780817985535,1.198156121012289,-0.010716519605193753,,
,,9120000,,,,0.224711,0.0003,0.2,11130,-0.4032984735677019,0.2502197265625,0.8174193948507309,0.1854962855577469,0.8299786207964643,-0.011009527186251944,68.2,907.0
1114,255,9125888,749.29,54.18,35678,,,,,,,,,,,,
1115,255,9134080,718.59,48.56,35711,0.13255656,0.0003,0.2,11140,-0.4472864382667467,0.234912109375,0.831801250576973,0.442539781332016,0.9637124360655435,-0.015273511978739407,,
1116,255,9142272,720.05,47.44,35744,0.11838726,0.0003,0.2,11150,-0.426588865974918,0.23331298828125,0.8563028872013092,0.2856813073158264,0.8749626343953423,-0.014974869956859038,,
1117,255,9150464,733.3,50.73,35778,0.1033497,0.0003,0.2,11160,-0.43634359471034256,0.23350830078125,0.7921561747789383,0.766723096370697,1.2262675185571426,-0.013488711107493145,,
1118,255,9158656,729.09,50.84,35813,0.15170181,0.0003,0.2,11170,-0.42770437903236597,0.24453125,0.7712411433458328,0.4805305302143097,1.2975205898052082,-0.011482411548058735,,
,,9160000,,,,0.14304051,0.0003,0.2,11180,-0.43006403143517674,0.27176513671875,0.7783479392528534,0.39522939920425415,0.59171729182126,-0.009850277437726618,91.6,751.2
1119,255,9166848,716.53,52.46,35850,,,,,,,,,,,,
1120,255,9175040,706.0,52.9,35884,0.14071515,0.0003,0.2,11190,-0.419706196594052,0.24599609375,0.8425603061914444,0.11751730740070343,1.0093433092464692,-0.012093904524954268,,
1121,255,9183232,723.31,47.25,35919,0.14458475,0.0003,0.2,11200,-0.42186962144915013,0.25235595703125,0.7232454419136047,0.28959619998931885,1.2274641337106005,-0.012604784699942684,,
1122,255,9191424,754.28,49.2,35953,0.12118038,0.0003,0.2,11210,-0.42224059645086526,0.2484619140625,0.7925141453742981,0.7301664352416992,0.7980677738320082,-0.01309547780037974,,
1123,255,9199616,788.73,54.12,35987,0.15007964,0.0003,0.2,11220,-0.389799467776902,0.2265380859375,0.8235802054405212,0.7889861464500427,0.9372857197886333,-0.015124570187617791,,
,,9200000,,,,0.14602323,0.0003,0.2,11230,-0.39084828974446284,0.2322509765625,0.8552302271127701,0.2337036281824112,0.9134206249378621,-0.014815584475945798,59.8,846.8
1124,255,9207808,799.16,57.45,36026,,,,,,,,,,,,
1125,255,9216000,830.78,72.44,36060,0.10944426,0.0003,0.2,11240,-0.37809508718783036,0.21676025390625,0.8730122447013855,0.1427290141582489,0.7649214047705755,-0.01601267915975768,,
1126,255,9224192,833.72,81.36,36094,0.14018986,0.0003,0.2,11250,-0.3569187803543173,0.21728515625,0.8497171700000763,0.1936187893152237,0.9946584547287785,-0.007982380340763484,,
1127,255,9232384,829.03,84.49,36127,0.12218336,0.0003,0.2,11260,-0.3733387604006566,0.21572265625,0.8513713777065277,0.2724630832672119,1.1892606811597943,-0.01119533796372707,,
,,9240000,,,,0.1405139,0.0003,0.2,11270,-0.3587399227311835,0.212158203125,0.8502771258354187,0.5998565554618835,1.2929510582587682,-0.013074946043707314,95.6,923.8
1128,255,9240576,793.3,79.18,36165,,,,,,,,,,,,
1129,255,9248768,736.94,56.64,36199,0.10397882,0.0003,0.2,11280,-0.3962110313819721,0.21043701171875,0.8328978419303894,0.6141277551651001,1.1209917483851313,-0.01524108895828249,,
1130,255,9256960,732.62,44.57,36231,0.10372776,0.0003,0.2,11290,-0.4312540088314563,0.2353515625,0.7452795803546906,0.3997093141078949,1.1819673394202255,-0.013422810574411415,,
1131,255,9265152,736.71,40.75,36264,0.11967951,0.0003,0.2,11300,-0.4226092325989157,0.242724609375,0.6955307424068451,0.29653239250183105,0.8361834322218783,-0.010345759966003242,,
1132,255,9273344,767.88,51.24,36297,0.12805727,0.0003,0.2,11310,-0.4240108657395467,0.22833251953125,0.7021404802799225,0.8800153136253357,1.5676501829409972,-0.012409460268099793,,
,,9280000,,,,0.16507393,0.0003,0.2,11320,-0.3891397116356529,0.2291015625,0.8421449065208435,0.5596336722373962,0.8087348177563399,-0.015059572162135737,53.4,769.8
1133,255,9281536,777.84,51.19,36333,,,,,,,,,,,,
1134,255,9289728,768.64,46.94,36366,0.1491188,0.0003,0.2,11330,-0.4219778221799061,0.23961181640625,0.7852555364370346,0.3154064416885376,0.7116478494252079,-0.012322529471566668,,
1135,255,9297920,772.52,41.84,36398,0.096992314,0.0003,0.2,11340,-0.4072509285178967,0.21876220703125,0.8280210793018341,0.22744596004486084,0.8980233442620374,-0.016007351155712966,,
1136,255,9306112,785.88,43.81,36431,0.1177267,0.0003,0.2,11350,-0.4220195467583835,0.22022705078125,0.8179830014705658,1.278683066368103,0.924806489830371,-0.012893072685255903,,
1137,255,9314304,801.91,49.96,36464,0.14021543,0.0003,0.2,11360,-0.40660749438684435,0.2437255859375,0.8658158630132675,0.14520829916000366,0.5331721946422476,-0.01589850255550118,,
,,9320000,,,,0.14631595,0.0003,0.2,11370,-0.40903436271473764,0.23179931640625,0.8545408248901367,0.11605671048164368,0.4457542297372129,-0.014859268462168984,64.2,884.4
1138,255,9322496,793.73,47.95,36500,,,,,,,,,,,,
1139,255,9330688,784.29,45.26,36533,0.112385586,0.0003,0.2,11380,-0.4234528571134433,0.22333984375,0.8570599257946014,0.18866579234600067,0.7992908323882147,-0.016893632458231878,,
1140,255,9338880,804.33,56.84,36568,0.11732681,0.0003,0.2,11390,-0.40497234775684776,0.21798095703125,0.8650430887937546,0.25309810042381287,0.8930883155087941,-0.012463948359072673,,
1141,255,9347072,863.82,61.41,36602,0.16843572,0.0003,0.2,11400,-0.3659216150641441,0.23223876953125,0.9016786143183708,0.06682318449020386,0.581244453205727,-0.015516234761162196,,
1142,255,9355264,834.49,62.82,36636,0.12155947,0.0003,0.2,11410,-0.3648987544584088,0.220947265625,0.9017733857035637,0.4258924126625061,0.6368364978814498,-0.014209151485556504,,
,,9360000,,,,0.15645339,0.0003,0.2,11420,-0.38474557774607093,0.22862548828125,0.89463060349226,0.21323132514953613,0.8295257641584612,-0.0129021441716759,19.0,733.8
1143,255,9363456,786.3,47.32,36671,,,,,,,,,,,,
1144,255,9371648,776.92,31.41,36704,0.13257968,0.0003,0.2,11430,-0.38355197770288213,0.2275634765625,0.7706534266471863,0.23713140189647675,0.8681002290919423,-0.020415450240761857,,
1145,255,9379840,767.1,23.98,36738,0.1239118,0.0003,0.2,11440,-0.42291131177917124,0.2666259765625,0.4110755920410156,0.4049825072288513,0.7063472152105532,-0.01463533613459731,,
1146,255,9388032,774.47,25.89,36771,0.121469684,0.0003,0.2,11450,-0.39572893269360065,0.22801513671875,0.7087323665618896,0.1875089704990387,0.7372212362359278,-0.014645080490299733,,
1147,255,9396224,809.31,29.66,36803,0.13459417,0.0003,0.2,11460,-0.4206725954543799,0.23328857421875,0.8040370941162109,0.26740792393684387,0.5496130108018406,-0.017045165981107856,,
,,9400000,,,,0.15347439,0.0003,0.2,11470,-0.39792546316748484,0.22314453125,0.7839922308921814,0.17560815811157227,0.9045172721380368,-0.014906348400836577,17.6,745.0
1148,255,9404416,786.86,29.86,36840,,,,,,,,,,,,
1149,255,9412608,791.64,37.33,36873,0.1290085,0.0003,0.2,11480,-0.43623692819383,0.24217529296875,0.6999499201774597,0.33447378873825073,0.897218873386737,-0.014123273458972107,,
1150,255,9420800,834.78,49.14,36907,0.13236748,0.0003,0.2,11490,-0.4145261090248823,0.25120849609375,0.7018845975399017,0.9282943606376648,1.0446430240408517,-0.013400271160207922,,
1151,255,9428992,870.69,65.19,36943,0.14499739,0.0003,0.2,11500,-0.41834927431773394,0.252587890625,0.7681520730257034,0.9590328931808472,1.0309484943863936,-0.008225588050845545,,
1152,255,9437184,844.46,70.81,36979,0.154995,0.0003,0.2,11510,-0.42484962940216064,0.2545166015625,0.8512104451656342,0.2895600497722626,0.7900312457582913,-0.013458424502823618,,
,,9440000,,,,0.14714389,0.0003,0.2,11520,-0.4169634117744863,0.24903564453125,0.9249706864356995,0.15651100873947144,0.5840454628574662,-0.015431520533820731,64.8,872.2
1153,255,9445376,832.14,72.76,37017,,,,,,,,,,,,
1154,255,9453568,800.73,66.71,37052,0.12977883,0.0003,0.2,11530,-0.4163126294966787,0.2330078125,0.9099611937999725,0.23126450181007385,0.7508418117417023,-0.010448541156802094,,
1155,255,9461760,784.99,59.5,37086,0.11365157,0.0003,0.2,11540,-0.4307025628630072,0.23121337890625,0.8149880915880203,0.367794394493103,1.4339074932504445,-0.00945230950746918,,
1156,255,9469952,784.6,51.98,37121,0.124510124,0.0003,0.2,11550,-0.4258066709153354,0.2600341796875,0.7766885012388229,0.20244495570659637,1.0999875232111662,-0.010959618499327917,,
1157,255,9478144,795.47,51.44,37156,0.120892674,0.0003,0.2,11560,-0.4272838565055281,0.243701171875,0.8154527842998505,0.23273849487304688,0.9902253182255663,-0.014015395750902826,,
,,9480000,,,,0.11235981,0.0003,0.2,11570,-0.4053097135969438,0.21688232421875,0.8300144821405411,0.2803552746772766,1.329178656754084,-0.014171275768603664,64.2,878.6
1158,255,9486336,808.25,58.81,37196,,,,,,,,,,,,
1159,255,9494528,840.3,64.35,37232,0.12983808,0.0003,0.2,11580,-0.3992600214434788,0.2373779296875,0.83868508040905,1.0090200901031494,1.0519502526381985,-0.015011298791068838,,
1160,254,9502720,871.58,60.4,37268,0.13498887,0.0003,0.2,11590,-0.41449717071373016,0.24766845703125,0.8704965710639954,0.37821462750434875,0.6951279885252006,-0.01262453959134291,,
1161,254,9510912,904.15,57.51,37302,0.12504768,0.0003,0.2,11600,-0.39143430603435264,0.22979736328125,0.7814397662878036,0.9585846662521362,1.3504402996273712,-0.013150050229160114,,
1162,254,9519104,917.59,54.87,37336,0.10538156,0.0003,0.2,11610,-0.39816941606113687,0.23436279296875,0.8204756826162338,0.5664069056510925,1.1531677237013356,-0.009696705297756125,,
,,9520000,,,,0.10416171,0.0003,0.2,11620,-0.41790834777057173,0.2268798828125,0.8151879012584686,0.3622613549232483,1.3417551288730465,-0.012721178173887893,89.2,1197.6
1163,254,9527296,923.12,58.23,37376,,,,,,,,,,,,
1164,254,9535488,932.64,61.41,37411,0.11434827,0.0003,0.2,11630,-0.4258041312452406,0.24197998046875,0.8312170803546906,0.41613659262657166,1.2401507730362937,-0.016515283349872335,,
1165,254,9543680,953.53,68.87,37444,0.11377254,0.0003,0.2,11640,-0.42566253293771295,0.25096435546875,0.8117420077323914,0.7835689783096313,1.102605154691264,-0.009265893311385298,,
1166,254,9551872,944.81,80.27,37478,0.12013748,0.0003,0.2,11650,-0.41572908735834063,0.2389404296875,0.8598772436380386,0.12325469404459,1.0570024108979852,-0.013615754292550264,,
,,9560000,,,,0.123591766,0.0003,0.2,11660,-0.41505017230520025,0.23658447265625,0.9122313782572746,0.028757594525814056,0.7024276820418891,-0.012324753413486178,61.8,885.2
1167,254,9560064,903.98,82.69,37515,,,,,,,,,,,,
1168,254,9568256,872.46,64.11,37550,0.094545856,0.0003,0.2,11670,-0.4396748370258138,0.22021484375,0.900298222899437,0.46404850482940674,1.2370394406490959,-0.012291502879088511,,
1169,254,9576448,845.5,39.19,37584,0.103299595,0.0003,0.2,11680,-0.39569761322345587,0.21849365234375,0.844110295176506,0.17192810773849487,0.6784349433146417,-0.0054177690966753286,,
1170,254,9584640,888.43,25.76,37617,0.122238316,0.0003,0.2,11690,-0.4414896144764498,0.27412109375,0.6130736768245697,0.36505475640296936,0.6687137383385562,-0.01571226794985705,,
1171,254,9592832,898.88,23.02,37652,0.08175834,0.0003,0.2,11700,-0.40803073467686773,0.22012939453125,0.6358656585216522,0.2677628993988037,0.5927223019301892,-0.015622998144681332,,
,,9600000,,,,0.13008422,0.0003,0.2,11710,-0.43430027917493136,0.25716552734375,0.6112328469753265,0.16637016832828522,0.7791992998914793,-0.015358768885562313,45.8,858.0
1172,254,9601024,920.38,31.35,37696,,,,,,,,,,,,
1173,254,9609216,915.81,37.23,37730,0.11428578,0.0003,0.2,11720,-0.41069225426763295,0.24512939453125,0.707546055316925,0.1060788556933403,0.8168748429045081,-0.014260960807587254,,
1174,254,9617408,955.41,49.27,37767,0.14785603,0.0003,0.2,11730,-0.41536395594011993,0.2418701171875,0.7842846363782883,0.13406644761562347,0.760925700108055,-0.015203162282705306,,
1175,254,9625600,969.32,55.43,37803,0.13705507,0.0003,0.2,11740,-0.40968675087206063,0.242626953125,0.8604820668697357,0.15896928310394287,0.613161814265186,-0.014611250086818472,,
1176,254,9633792,990.33,66.45,37837,0.1075172,0.0003,0.2,11750,-0.42496283403597773,0.22073974609375,0.9258118197321892,0.09434472024440765,0.5978848565951921,-0.016838757213554344,,
,,9640000,,,,0.10996267,0.0003,0.2,11760,-0.42141820408869535,0.2349365234375,0.9208397939801216,0.16824738681316376,0.5982392339094076,-0.016021866365190363,65.0,1158.0
1177,254,9641984,981.53,65.09,37875,,,,,,,,,,,,
1178,254,9650176,948.41,63.56,37908,0.09855574,0.0003,0.2,11770,-0.4288787266705185,0.21954345703125,0.9102196022868156,0.3536602556705475,0.8117345000617207,-0.01219268566928804,,
1179,254,9658368,912.04,61.71,37941,0.09519616,0.0003,0.2,11780,-0.4482445793459192,0.228759765625,0.9143300428986549,0.19573211669921875,0.8380136543186382,-0.013333845053421101,,
1180,254,9666560,879.76,68.48,37975,0.0879337,0.0003,0.2,11790,-0.41740556245204063,0.20277099609375,0.916062667965889,0.5163794755935669,0.8319821565411984,-0.015230560520285508,,
1181,254,9674752,874.71,69.42,38009,0.1043773,0.0003,0.2,11800,-0.44337821744848044,0.242236328125,0.9384253472089767,0.17649388313293457,0.6047856864635832,-0.016770965890827938,,
,,9680000,,,,0.08832442,0.0003,0.2,11810,-0.44341742077376695,0.2258544921875,0.8800858706235886,0.8584884405136108,1.1953672164003364,-0.015615716328466079,68.4,1216.2
1182,254,9682944,917.24,71.91,38045,,,,,,,,,,,,
1183,254,9691136,924.23,76.88,38075,0.097494595,0.0003,0.2,11820,-0.475201530684717,0.25772705078125,0.9095258638262749,0.04759305343031883,0.7352456607739442,-0.016254637878228097,,
1184,254,9699328,946.61,82.33,38106,0.1134678,0.0003,0.2,11830,-0.440977830067277,0.2537353515625,0.9442294351756573,0.08956407010555267,0.5124131728080101,-0.01884750205281307,,
1185,254,9707520,925.26,81.13,38137,0.08914763,0.0003,0.2,11840,-0.4564531785203144,0.21248779296875,0.9594736583530903,0.469966322183609,0.5186819271941203,-0.01908645375078777,,
1186,254,9715712,929.98,82.3,38168,0.08713153,0.0003,0.2,11850,-0.4616966572823003,0.2270751953125,0.937955554574728,0.2609139680862427,0.8864518928574399,-0.013525033172481927,,
,,9720000,,,,0.1110133,0.0003,0.2,11860,-0.4675055174855515,0.23804931640625,0.9617911241948605,0.08833739906549454,0.45072707830113357,-0.01834030653735681,92.6,1138.2
1187,254,9723904,934.86,82.95,38203,,,,,,,,,,,,
1188,254,9732096,956.48,86.54,38233,0.09613114,0.0003,0.2,11870,-0.44315723741892726,0.23333740234375,0.9457526542246342,0.09659448266029358,0.6075632523861714,-0.011942151792027289,,
1189,254,9740288,994.98,86.16,38263,0.09689342,0.0003,0.2,11880,-0.4663839636137709,0.23170166015625,0.9541011713445187,0.05116830766201019,0.468517727177823,-0.015343031867450918,,
1190,254,9748480,1021.21,87.07,38295,0.15488458,0.0003,0.2,11890,-0.4689904452301562,0.237060546875,0.9353747889399529,0.327221542596817,0.6379168311192188,-0.01459375555459701,,
1191,254,9756672,1076.47,81.13,38327,0.083384946,0.0003,0.2,11900,-0.44259164766408504,0.21422119140625,0.9516339972615242,0.09893298149108887,0.5827290709654335,-0.016625283134999336,,
,,9760000,,,,0.09307935,0.0003,0.2,11910,-0.4350266263820231,0.2162109375,0.8938151150941849,0.39862552285194397,0.7293047554790973,-0.01136836489822599,14.0,966.0
1192,254,9764864,996.37,54.82,38363,,,,,,,,,,,,
1193,254,9773056,874.54,25.98,38395,0.14168504,0.0003,0.2,11920,-0.46048687256406995,0.27890625,0.4901757836341858,0.14811819791793823,0.7975439816014841,-0.018554304016652166,,
1194,254,9781248,884.8,15.03,38427,0.112002656,0.0003,0.2,11930,-0.44963875382672996,0.2581787109375,0.46954113245010376,0.0457475483417511,0.3648220444389153,-0.017006755625698134,,
1195,254,9789440,946.08,14.69,38459,0.069259316,0.0003,0.2,11940,-0.420660656853579,0.2129638671875,0.711171954870224,0.0036945268511772156,0.29440813467372207,-0.02344470740863471,,
